"","NPFM1","NPFM2","NPFM3","NPFM4"
"NPIL_463911",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_203621",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_347851",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_347861",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_318541",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_77671",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_458561",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_59511",2.05236275430813,2.05236275430813,2.64682596935298,2.05236275430813
"NPIL_59521",2.05236275430813,2.05236275430813,3.21777197388442,2.05236275430813
"NPIL_660721",3.78964869113197,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_600261",2.05236275430813,2.05236275430813,2.64682596935298,2.05236275430813
"NPIL_612951",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_300641",2.05236275430813,2.05236275430813,4.23337069916826,2.05236275430813
"NPIL_300651",2.69895094655374,3.00351570403334,4.44569323277044,2.05236275430813
"NPIL_417631",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_417641",3.31564213109707,4.66532375183026,5.15662799629209,2.05236275430813
"NPIL_417651",3.15467329560252,3.76234236703957,5.29592283508508,2.05236275430813
"NPIL_31521",10.4107308470524,10.2387491652554,5.29592283508508,12.2739105000781
"NPIL_31531",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_101761",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_556321",2.05236275430813,2.05236275430813,2.64682596935298,2.05236275430813
"NPIL_472211",2.05236275430813,2.05236275430813,2.64682596935298,2.05236275430813
"NPIL_472221",2.05236275430813,2.05236275430813,2.8873190613659,2.05236275430813
"NPIL_94351",2.05236275430813,3.96388176952349,5.00197398276253,2.05236275430813
"NPIL_94361",2.05236275430813,2.05236275430813,3.21777197388442,2.05236275430813
"NPIL_599881",2.05236275430813,2.05236275430813,2.05236275430813,3.26924437970411
"NPIL_119191",3.68835224399328,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_265291",5.22838836917269,6.98700638790905,4.5853926334145,3.72883384707364
"NPIL_265301",6.24498154340246,6.95472584827593,2.64682596935298,2.05236275430813
"NPIL_120931",2.69895094655374,3.64733107614929,5.47038004527141,3.52282519228168
"NPIL_120941",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_120951",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_695611",2.05236275430813,3.64733107614929,3.34715224576723,2.05236275430813
"NPIL_695621",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_502421",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_502431",2.69895094655374,7.23110671102013,8.21335224355743,4.194697407786
"NPIL_502441",6.81183487314978,7.42414842227476,7.1251273923923,7.79853663316341
"NPIL_1171",4.85199889133826,7.90689694787666,8.88426794808791,5.55634350655407
"NPIL_476911",2.05236275430813,2.73090510757346,2.64682596935298,2.05236275430813
"NPIL_432481",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_581481",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_581491",2.95943441684119,3.20739906467771,2.05236275430813,3.26924437970411
"NPIL_581501",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_33481",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_468741",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_627611",2.05236275430813,2.05236275430813,3.06818797540654,2.05236275430813
"NPIL_333751",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_247851",4.71586289723572,3.37516449836475,5.18561204134867,4.88879944349751
"NPIL_397991",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_215121",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_220581",2.05236275430813,4.13738130160671,5.15662799629209,2.05236275430813
"NPIL_220591",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_220601",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_80158",2.05236275430813,3.96388176952349,2.05236275430813,2.05236275430813
"NPIL_220611",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_375041",2.95943441684119,3.20739906467771,5.60452296456993,2.05236275430813
"NPIL_406231",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_353751",2.05236275430813,2.05236275430813,2.8873190613659,2.05236275430813
"NPIL_239021",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_174171",2.05236275430813,2.05236275430813,2.8873190613659,2.05236275430813
"NPIL_666371",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591101",5.60310438272649,8.23248595283781,8.68584895404585,5.64991220813182
"NPIL_591111",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591121",2.05236275430813,2.05236275430813,3.06818797540654,2.05236275430813
"NPIL_591131",2.05236275430813,2.05236275430813,3.06818797540654,2.05236275430813
"NPIL_591141",2.05236275430813,3.37516449836475,4.28972839300625,4.05771726498011
"NPIL_591151",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591161",9.10230667219143,7.7528407073332,8.00847102699022,8.26289745241819
"NPIL_591171",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_591181",2.05236275430813,2.05236275430813,3.06818797540654,2.05236275430813
