"","NPFM1","NPFM2","NPFM3","NPFM4"
"NPIL_81036",0,0,0,0
"NPIL_81035",0,0,0,0
"NPIL_81037",0,0,0,0
"NPIL_81038",0,0,0,0
"NPIL_81039",41.4031540740245,173.287306731552,82.5233996551975,0
"NPIL_81040",0,0,61.8925497413981,0
"NPIL_81043",20.7015770370122,28.881217788592,20.6308499137994,0
"NPIL_81041",20.7015770370122,28.881217788592,82.5233996551975,42.3411312987956
"NPIL_81042",0,0,0,0
"NPIL_81044",0,0,0,0
"NPIL_81045",0,0,0,0
"NPIL_81046",0,0,0,0
"NPIL_81047",0,0,0,0
"NPIL_81048",0,0,0,0
"NPIL_81049",0,0,0,0
"NPIL_81050",0,0,0,0
"NPIL_81051",0,0,40.6964710628371,0
"NPIL_81052",0,0,41.2616998275988,0
"NPIL_81053",0,0,0,0
"NPIL_81054",0,0,22.5063817241448,0
"NPIL_81055",94.4691684505911,0,0,0
"NPIL_81056",20.7015770370122,0,61.8925497413981,84.6822625975912
"NPIL_81057",0,0,52.4266303691843,0
"NPIL_81058",0,0,20.6308499137994,0
"NPIL_81059",0,0,0,0
"NPIL_81060",0,0,0,0
"NPIL_81061",0,0,20.3482355314186,0
"NPIL_81062",0,0,0,0
"NPIL_81063",0,0,0,0
"NPIL_81064",0,0,0,0
"NPIL_80188",0,0,0,0
"NPIL_81065",0,0,0,0
"NPIL_80272",0,0,69.089357850863,0
"NPIL_81066",0,0,40.6964710628371,0
"NPIL_81067",0,0,61.0447065942557,0
"NPIL_81068",0,0,0,0
"NPIL_81069",0,0,0,0
"NPIL_81070",0,0,0,0
"NPIL_81071_1",0,0,0,0
"NPIL_81072",0,0,0,0
"NPIL_81073",0,0,0,0
"NPIL_81074",0,0,0,0
"NPIL_81075",0,0,0,0
"NPIL_81076",0,0,20.0732593755886,0
"NPIL_81077",0,56.2012886696926,321.172150009417,0
"NPIL_80157",0,0,0,0
"NPIL_81078",0,0,41.2616998275988,0
"NPIL_81086",0,0,0,0
"NPIL_81085",0,0,0,0
"NPIL_81084",0,0,0,0
"NPIL_81079",0,0,0,0
"NPIL_81080",0,0,0,0
"NPIL_81081_1",0,0,0,0
"NPIL_81082",0,0,0,0
"NPIL_81083",0,0,0,0
"NPIL_81087",0,0,0,0
"NPIL_81088",0,0,0,0
"NPIL_80284",69.9771618152526,46.643844691435,32.5444393006413,94.621495296839
"NPIL_81089",0,0,19.8056159172474,0
"NPIL_81090",0,0,80.2930375023543,41.1967763988282
"NPIL_81091_1",0,0,0,0
"NPIL_81092",0,0,0,0
"NPIL_80226",0,148.531977198473,159.152270763595,0
"NPIL_81093",0,0,0,0
"NPIL_81094",0,0,0,0
"NPIL_81095",0,168.603866009078,200.732593755886,0
"NPIL_81096",0,0,0,0
"NPIL_81097",0,0,0,0
"NPIL_81098",0,0,0,0
"NPIL_81099",0,0,0,0
"NPIL_81100",0,0,0,0
"NPIL_80260",0,0,0,0
"NPIL_80143",0.895741314101491,0,8.9268100588555,3.66413636239577
"NPIL_81101_1",0,0,60.2197781267658,0
"NPIL_81102",0,0,0,0
"NPIL_81103",0,0,0,0
"NPIL_81106",0,0,0,0
"NPIL_81105",0,0,0,0
"NPIL_81104",0,0,0,0
"NPIL_81107",0,0,0,0
"NPIL_81108",0,0,0,0
"NPIL_81109",0,0,0,0
"NPIL_80253",3.30735254437474,0,4.39473725974425,0
"NPIL_80147",0,0,0,0
"NPIL_80180",0,0,0,0
"NPIL_81110",0,0,0,0
"NPIL_81111",0,99.0213181323155,53.0507569211984,0
"NPIL_81112",0,0,17.6835856403995,0
"NPIL_81116",0,0,0,0
"NPIL_81113",0,0,406.722469729188,0
"NPIL_81115",0,0,17.896640889079,0
"NPIL_81114",0,0,0,0
"NPIL_81117",0,0,0,0
"NPIL_81118",0,28.881217788592,123.785099482796,0
"NPIL_81119",0,0,17.6835856403995,0
"NPIL_81120",0,49.5106590661577,229.886613325193,0
"NPIL_81121",0,0,0,0
"NPIL_81135",0,0,0,0
"NPIL_81134",0,0,20.6308499137994,0
"NPIL_81133",0,0,0,0
"NPIL_81122",0,0,0,0
"NPIL_81132",0,0,0,0
"NPIL_81123",0,0,20.6308499137994,0
"NPIL_81124",0,0,0,0
"NPIL_81131",0,0,0,0
"NPIL_81130",0,0,0,0
"NPIL_81125",0,0,0,0
"NPIL_81126",0,0,0,0
"NPIL_81127",0,0,0,0
"NPIL_81128",0,0,0,0
"NPIL_81129",0,0,0,0
"NPIL_81136",0,0,120.439556253532,0
"NPIL_81144",0,0,0,0
"NPIL_81143",0,0,0,0
"NPIL_81142",0,0,0,0
"NPIL_81137",0,0,0,0
"NPIL_81138",0,0,0,0
"NPIL_81139",0,0,0,0
"NPIL_81140",0,0,0,0
"NPIL_81141_1",0,0,0,0
"NPIL_81145",0,0,0,0
"NPIL_81146",0,0,0,0
"NPIL_81147",0,0,0,0
"NPIL_81148",0,0,0,0
"NPIL_81149",0,0,0,0
"NPIL_81150",0,0,0,0
"NPIL_81151",0,0,0,0
"NPIL_80175",0,3082.03852686832,21326.4042823218,258.583337574787
"NPIL_80238",0,4.84719739109237,24.2376418567713,0
"NPIL_81152",0,0,0,0
"NPIL_81155",0,25.3591180582759,525.331885609916,0
"NPIL_81154",0,0,362.297852144769,0
"NPIL_81153",0,50.7182361165518,688.365919075062,0
"NPIL_81160",0,0,0,0
"NPIL_81159",0,0,41.2616998275988,0
"NPIL_81158",0,0,0,0
"NPIL_81157",0,0,0,0
"NPIL_81156",0,0,0,21.1705656493978
"NPIL_81161",0,0,40.6964710628371,0
"NPIL_81163",0,0,0,0
"NPIL_81162",0,0,0,0
"NPIL_81164",0,0,0,0
"NPIL_81165",20.7015770370122,0,41.2616998275988,0
"NPIL_81166",0,0,0,0
"NPIL_80263",0,0,3.91931713401994,0
"NPIL_81167",0,0,0,0
"NPIL_81168",0,0,0,0
"NPIL_80173",6.96501657320038,174.906814271099,13.8824410634912,0
"NPIL_81169",0,0,0,0
"NPIL_81170",0,0,0,0
"NPIL_81171_1",0,0,0,0
"NPIL_81172",0,0,0,0
"NPIL_81173",0,0,0,0
"NPIL_81174",0,0,0,0
"NPIL_81176",0,0,0,0
"NPIL_81175",0,0,0,0
"NPIL_81177",0,0,0,0
"NPIL_81178",0,0,20.3482355314186,0
"NPIL_80189",0,0,0,0
"NPIL_81179",0,0,0,0
"NPIL_81180",0,0,0,0
"NPIL_81181",0,0,0,0
"NPIL_81182",0,57.762435577184,61.8925497413981,0
"NPIL_81183",0,0,386.616475096953,0
"NPIL_81184",0,0,0,0
"NPIL_81185",0,0,0,0
"NPIL_81186",0,0,0,0
"NPIL_81187",0,0,54.3446778217154,0
"NPIL_81188",0,0,18.1148926072385,0
"NPIL_81189",0,0,0,37.1775787013815
"NPIL_81191",0,0,18.1148926072385,0
"NPIL_81190",0,0,18.3385332567106,0
"NPIL_81192",0,0,0,0
"NPIL_81193",0,57.762435577184,144.415949396596,0
"NPIL_81194",0,0,0,0
"NPIL_81195",0,56.2012886696926,80.2930375023543,0
"NPIL_80170",421.872720804212,149.304776247373,98.1521808594077,99.9268322431514
"NPIL_81196",0,0,0,0
"NPIL_81197",0,0,0,0
"NPIL_81198",0,0,244.178826377023,62.6416737023277
"NPIL_81199",0,0,223.830590845604,0
"NPIL_80242_1",0,0,15.6360125662479,0
"NPIL_81203",0,0,0,0
"NPIL_81200",0,0,0,0
"NPIL_81201",0,0,0,0
"NPIL_81202",0,0,0,0
"NPIL_81204",0,0,0,0
"NPIL_81205",0,0,0,0
"NPIL_81206",0,0,0,0
"NPIL_81208",0,0,0,0
"NPIL_81207",0,113.942338672801,0,0
"NPIL_81209",0,0,20.0732593755886,0
"NPIL_81210",0,0,40.1465187511772,0
"NPIL_81211",0,84.3019330045388,100.366296877943,0
"NPIL_81212",0,0,0,0
"NPIL_80164",59.8867049999283,1002.59084608969,1246.69278764816,13.6096493460414
"NPIL_80165",19.9622349999761,984.024348939885,1326.26892302996,0
"NPIL_81213",0,0,0,0
"NPIL_81219",0,0,40.6964710628371,0
"NPIL_81218",0,0,40.6964710628371,0
"NPIL_81217",0,0,0,0
"NPIL_81216",0,0,0,0
"NPIL_81214",0,0,0,0
"NPIL_81215",0,0,0,0
"NPIL_81220",0,0,0,0
"NPIL_81221",0,0,0,0
"NPIL_81226",0,0,20.6308499137994,0
"NPIL_81225",0,0,0,0
"NPIL_81224",0,113.942338672801,0,20.8805579007759
"NPIL_81222",0,0,0,0
"NPIL_81223",0,0,0,0
"NPIL_81227",0,0,0,72.584796512221
"NPIL_81228",0,0,0,0
"NPIL_81229",0,0,162.785884251349,0
"NPIL_81230",0,0,0,0
"NPIL_81231",0,0,0,0
"NPIL_81232",0,0,0,20.5983881994141
"NPIL_81233",0,0,0,0
"NPIL_80261",0,0,0,0
"NPIL_81234",0,0,0,41.1967763988282
"NPIL_81235",0,0,0,0
"NPIL_81236",0,0,0,0
"NPIL_81240",0,56.2012886696926,180.659334380297,0
"NPIL_81239",0,0,0,0
"NPIL_81238",0,0,0,0
"NPIL_81237",0,0,0,0
"NPIL_81241",0,0,41.2616998275988,0
"NPIL_81242",0,0,0,0
"NPIL_81243",0,0,0,0
"NPIL_81244",0,0,0,0
"NPIL_81246",0,0,0,0
"NPIL_81245",0,0,0,0
"NPIL_81247",0,0,40.6964710628371,0
"NPIL_81248",0,0,20.3482355314186,0
"NPIL_81249",0,0,20.3482355314186,0
"NPIL_81252",0,0,20.3482355314186,0
"NPIL_81251",0,0,0,0
"NPIL_81250",0,0,40.6964710628371,0
"NPIL_81253",0,0,0,0
"NPIL_81254",0,0,0,0
"NPIL_80274",0,0,0,0
"NPIL_81256",0,0,40.1465187511772,0
"NPIL_81255",0,0,0,36.2923982561105
"NPIL_80145",0,0,0,0
"NPIL_81257",0,113.942338672801,81.3929421256743,0
"NPIL_81258",0,0,0,0
"NPIL_81259",0,25.3591180582759,144.919140857908,0
"NPIL_81262",0,0,0,0
"NPIL_81261",0,0,0,0
"NPIL_81260",0,0,0,0
"NPIL_81264",0,0,35.3671712807989,0
"NPIL_81263",0,0,229.886613325193,0
"NPIL_80146",0,0,0,0
"NPIL_80190",0,18.5664971498091,0,0
"NPIL_81265",0,0,40.6964710628371,0
"NPIL_81267",0,0,0,0
"NPIL_81266",0,0,0,0
"NPIL_81268",0,0,40.6964710628371,0
"NPIL_80256",0,0,0,0
"NPIL_81269",0,0,0,0
"NPIL_81270",0,0,20.6308499137994,0
"NPIL_81271",0,0,0,0
"NPIL_81275",0,0,0,0
"NPIL_81272",0,0,0,0
"NPIL_81273",0,0,0,0
"NPIL_81274",0,0,0,0
"NPIL_81276",0,0,0,0
"NPIL_81277",0,0,0,0
"NPIL_81278",0,0,0,0
"NPIL_81282",0,86.643653365776,82.5233996551975,0
"NPIL_81281",0,0,0,0
"NPIL_81280",0,0,0,0
"NPIL_81279",0,0,0,0
"NPIL_81284",0,0,0,0
"NPIL_81283",0,0,0,0
"NPIL_81285",0,0,0,0
"NPIL_80244",0,0,0,0
"NPIL_81286",0,0,0,0
"NPIL_80243_1",13.3081566666507,5291.45168769561,888.600178430073,0
"NPIL_81287",0,0,0,0
"NPIL_81288",0,0,20.6308499137994,0
"NPIL_81290",0,24.7553295330789,70.7343425615979,0
"NPIL_81289",0,0,41.2616998275988,0
"NPIL_81291",0,0,0,0
"NPIL_81292",0,0,106.101513842397,0
"NPIL_81295",0,0,0,0
"NPIL_81294",0,0,40.6964710628371,0
"NPIL_81293",0,0,20.3482355314186,0
"NPIL_81296",0,0,0,0
"NPIL_80285",0,0,0,0
"NPIL_81297",20.4179937899299,0,0,0
"NPIL_81298",0,0,41.2616998275988,0
"NPIL_81299",0,0,20.0732593755886,0
"NPIL_81300",68.7929329229945,0,45.7052675013402,0
"NPIL_81302",0,0,0,0
"NPIL_81301",0,0,0,0
"NPIL_81303",0,0,0,0
"NPIL_81304",0,0,0,0
"NPIL_81305",0,0,427.31294615979,0
"NPIL_81307",0,0,0,0
"NPIL_81306",0,0,0,0
"NPIL_81308",0,0,36.229785214477,0
"NPIL_81309",0,0,0,0
"NPIL_81310",0,0,0,0
"NPIL_80177",0,0,0,0
"NPIL_81315",0,0,0,0
"NPIL_81314",0,0,0,0
"NPIL_81313",20.7015770370122,0,20.6308499137994,0
"NPIL_81312",0,28.881217788592,0,0
"NPIL_81311",0,0,0,0
"NPIL_81316",0,0,0,0
"NPIL_81317",0,0,0,0
"NPIL_81318",0,0,0,0
"NPIL_81320",0,0,0,0
"NPIL_81319",0,0,0,0
"NPIL_81321",0,0,35.3671712807989,0
"NPIL_81322",0,0,0,0
"NPIL_81323",0,0,0,0
"NPIL_81324",0,0,0,0
"NPIL_81325",0,0,0,0
"NPIL_80172",0,0,18.9225629782619,0
"NPIL_81326",0,0,0,0
"NPIL_81327",18.8672600843656,157.932735249009,545.281197721685,115.76815646253
"NPIL_80167",99.8111749998805,7352.33287132442,14827.686559475,13.6096493460414
"NPIL_81328",0,0,0,0
"NPIL_81329",0,0,0,0
"NPIL_81330",0,0,0,0
"NPIL_81331",0,0,0,0
"NPIL_81332",0,0,0,0
"NPIL_81336",0,0,0,0
"NPIL_81335",0,0,0,0
"NPIL_81334",0,0,0,0
"NPIL_81333",0,0,0,0
"NPIL_81338",0,0,81.3929421256743,0
"NPIL_81337",0,0,0,0
"NPIL_81339",10.0710374774654,421.509665022694,160.586075004709,0
"NPIL_81340",0,0,0,0
"NPIL_81341",0,0,0,0
"NPIL_81342",0,0,20.3482355314186,0
"NPIL_81343",0,0,0,0
"NPIL_81344",0,57.762435577184,61.8925497413981,0
"NPIL_81345",0,0,0,0
"NPIL_80291",0,0,0,0
"NPIL_81346",0,0,0,0
"NPIL_81347",0,0,0,0
"NPIL_80132",386634.074302985,454104.252992733,198121.527461462,390803.052024244
"NPIL_81348",0,0,0,0
"NPIL_81349",0,0,0,0
"NPIL_81351",0,0,0,0
"NPIL_81350",0,0,0,0
"NPIL_81352",0,0,0,0
"NPIL_81359",20.1420749549308,0,0,0
"NPIL_81353",0,0,125.528551588188,0
"NPIL_81354",0,0,0,0
"NPIL_81358",0,0,100.366296877943,0
"NPIL_81357",0,0,20.0732593755886,0
"NPIL_81356",0,0,0,0
"NPIL_81355",0,0,0,0
"NPIL_81360",0,0,0,0
"NPIL_81361",0,0,19.2911843349812,0
"NPIL_81362",0,0,0,0
"NPIL_81363",0,0,0,0
"NPIL_81364",0,0,0,0
"NPIL_81365",0,0,0,0
"NPIL_81366",0,0,0,0
"NPIL_81367",0,0,0,0
"NPIL_81369",0,0,0,0
"NPIL_81368",0,0,0,0
"NPIL_81371",0,0,0,0
"NPIL_81370",0,0,0,0
"NPIL_81372",0,0,0,0
"NPIL_80192",0,0,0,0
"NPIL_81373",30.6269906848948,0,0,0
"NPIL_81374",0,0,0,0
"NPIL_81375",0,0,0,0
"NPIL_81376",0,0,0,0
"NPIL_81377",18.1769944715229,25.3591180582759,36.229785214477,18.5887893506908
"NPIL_81378",0,0,0,0
"NPIL_80142",0,0,0,0
"NPIL_81379",0,231.049742308736,20.6308499137994,0
"NPIL_81380",0,0,0,0
"NPIL_81381",0,0,0,0
"NPIL_81382",0,0,0,0
"NPIL_81383",0,0,0,0
"NPIL_81384",0,0,0,0
"NPIL_81385",0,0,20.6308499137994,0
"NPIL_81386",0,0,123.785099482796,0
"NPIL_81387",0,0,106.101513842397,0
"NPIL_81388",0,0,41.2616998275988,0
"NPIL_81389",0,0,41.2616998275988,0
"NPIL_81390",0,0,42.4406055369587,0
"NPIL_81391_1",0,0,0,0
"NPIL_81392",0,0,0,0
"NPIL_81393",0,0,41.2616998275988,0
"NPIL_81394",0,0,0,0
"NPIL_81395",0,0,0,0
"NPIL_81397",0,50.7182361165518,108.689355643431,0
"NPIL_81396",0,0,0,0
"NPIL_81398",0,0,0,0
"NPIL_81399",0,0,0,0
"NPIL_80218",0,0,0,0
"NPIL_81400",0,0,0,0
"NPIL_81401_1",0,0,0,0
"NPIL_80196",0,0,3.58797389805207,0
"NPIL_80197",0,0,0,0
"NPIL_81402",0,0,0,0
"NPIL_81403",0,0,0,0
"NPIL_81405",0,0,0,0
"NPIL_81404",0,0,0,0
"NPIL_80231_1",0,0,1.98718554353653,0
"NPIL_80232",0,0,0,0
"NPIL_80233",0,0,0,0
"NPIL_81406",0,0,0,0
"NPIL_81407",0,0,0,0
"NPIL_80206",3.91827956536509,0,1.56195709126557,0
"NPIL_80207",0,0,3.14707880041007,3.22940831939967
"NPIL_80208",8.00122302657529,3.18933693370955,11.3912668235702,7.01356162618087
"NPIL_81408",0,0,0,0
"NPIL_81409",0,0,0,0
"NPIL_81411_1",0,0,61.0447065942557,0
"NPIL_81410",0,0,183.134119782767,0
"NPIL_81412",0,0,0,0
"NPIL_81413",0,0,83.6857010587918,0
"NPIL_81414",0,0,0,0
"NPIL_81415",0,0,0,0
"NPIL_81416",0,0,0,0
"NPIL_81417",0,0,0,0
"NPIL_81418",0,0,0,0
"NPIL_81419",0,0,0,0
"NPIL_80287",0,0,0,0
"NPIL_81420",0,0,0,0
"NPIL_81421",0,56.2012886696926,80.2930375023543,0
"NPIL_81422",0,0,0,0
"NPIL_81423",0,0,0,0
"NPIL_81424",0,288.81217788592,41.2616998275988,0
"NPIL_81425",0,0,0,0
"NPIL_81426",0,0,0,0
"NPIL_81427",0,0,20.3482355314186,0
"NPIL_81428",0,0,0,0
"NPIL_81429",0,0,0,0
"NPIL_81430",0,0,0,0
"NPIL_81431",0,0,0,0
"NPIL_80250",51.6805327448816,57.352772913516,31.6047062509267,60.0583422677952
"NPIL_80251",343.821703407735,245.022201787506,246.335434880976,212.867133911152
"NPIL_80252",0,0,0,0
"NPIL_81432",0,0,0,0
"NPIL_81433",20.7015770370122,0,20.6308499137994,0
"NPIL_81434",0,0,0,0
"NPIL_81435",0,0,35.3671712807989,0
"NPIL_81436",0,0,0,0
"NPIL_81441",0,0,0,0
"NPIL_81437",0,0,70.7343425615979,0
"NPIL_81438",0,0,0,0
"NPIL_81440",0,0,0,0
"NPIL_81439",0,0,0,0
"NPIL_81442",0,0,0,0
"NPIL_81445",0,56.2012886696926,461.684965638537,0
"NPIL_81444",0,0,40.1465187511772,0
"NPIL_81443",0,0,421.53844688736,0
"NPIL_81446",0,0,0,0
"NPIL_81448",0,0,223.830590845604,0
"NPIL_81447",0,0,240.879112507063,0
"NPIL_81455",0,0,0,0
"NPIL_81454",0,0,0,0
"NPIL_81449",0,0,0,0
"NPIL_81450",0,0,61.8925497413981,0
"NPIL_81451",0,28.881217788592,474.509548017386,0
"NPIL_81452",0,0,557.032947672583,0
"NPIL_81453",0,57.762435577184,515.771247844984,0
"NPIL_81456",0,0,0,0
"NPIL_81457",0,0,1385.05489691561,0
"NPIL_81459",0,0,288.831898793191,21.1705656493978
"NPIL_81458",0,0,330.09359862079,42.3411312987956
"NPIL_81461_1",0,0,0,0
"NPIL_81460",0,0,18.8027999214374,0
"NPIL_81462",0,0,0,0
"NPIL_81463",0,0,0,0
"NPIL_81464",0,0,0,0
"NPIL_80133",236482.518104271,170170.422831595,124081.693483537,148155.391386582
"NPIL_80134",61905.7004859298,22986.9955604169,11572.9076865649,42743.3180854741
"NPIL_80135",0,0,0,0
"NPIL_81465",0,0,0,0
"NPIL_81466",0,0,0,0
"NPIL_81467",20.7015770370122,144.40608894296,1237.85099482796,21.1705656493978
"NPIL_81468",0,0,0,0
"NPIL_81469",0,0,0,0
"NPIL_81470",0,0,0,0
"NPIL_81471_1",0,0,0,0
"NPIL_80149",0,0,0,0
"NPIL_81472",0,0,20.0732593755886,0
"NPIL_81473",0,0,20.0732593755886,0
"NPIL_81475",0,0,0,0
"NPIL_81474",0,0,20.3482355314186,0
"NPIL_81476",0,0,0,0
"NPIL_81477",0,0,0,0
"NPIL_81479",0,0,0,0
"NPIL_81478",0,0,0,0
"NPIL_81480",0,0,0,0
"NPIL_81483",0,0,0,0
"NPIL_81482",0,0,0,0
"NPIL_81481_1",0,0,0,0
"NPIL_80241_1",0,0,0,0
"NPIL_81484",0,0,0,0
"NPIL_81485",10.2089968949649,0,0,0
"NPIL_81486",0,0,32.6466196438144,0
"NPIL_81487",0,0,101.741177657093,0
"NPIL_81488",0,0,20.3482355314186,20.8805579007759
"NPIL_81489",0,0,0,0
"NPIL_81490",0,0,0,0
"NPIL_81491_1",0,0,0,0
"NPIL_80141_1",0,19.2541451923947,0,0
"NPIL_81492",0,0,0,0
"NPIL_81495",0,0,20.6308499137994,0
"NPIL_81494",0,0,20.6308499137994,0
"NPIL_81493",0,0,0,0
"NPIL_81496",0,0,0,0
"NPIL_81497",0,0,40.6964710628371,0
"NPIL_81498",0,0,37.1355298448389,0
"NPIL_81499",0,0,0,0
"NPIL_81500",0,0,0,0
"NPIL_81501_1",41.4031540740245,0,82.5233996551975,0
"NPIL_81502",0,0,0,0
"NPIL_81503",0,0,20.6308499137994,0
"NPIL_81504",51.7539425925306,86.643653365776,206.308499137994,0
"NPIL_81505",0,0,0,0
"NPIL_81506",0,0,0,0
"NPIL_81507",20.7015770370122,144.40608894296,61.8925497413981,0
"NPIL_81508",0,0,0,0
"NPIL_81509",0,0,20.6308499137994,0
"NPIL_81513",0,28.881217788592,0,0
"NPIL_81512",20.7015770370122,0,0,0
"NPIL_81511_1",0,0,0,0
"NPIL_81510",0,0,0,0
"NPIL_80210",16.1160143853304,166.501655328271,98.9702022749651,24.0535240341492
"NPIL_80211_1",19.8015084701856,30.1369229098351,28.7037911844165,296.387919091569
"NPIL_80212",0,0,0,0
"NPIL_80213",94.0335054343091,35.6739779214927,33.703524596312,124.844243254003
"NPIL_81514",0,0,0,0
"NPIL_80140",0,23.1049742308736,66.018719724158,0
"NPIL_81515",0,0,0,0
"NPIL_81516",20.4179937899299,0,61.0447065942557,0
"NPIL_81518",0,0,0,0
"NPIL_81517",0,0,0,0
"NPIL_81519",0,0,36.229785214477,0
"NPIL_81522",0,0,0,0
"NPIL_81521_1",0,0,0,0
"NPIL_81520",0,0,0,0
"NPIL_81525",0,0,36.229785214477,0
"NPIL_81524",0,25.3591180582759,18.1148926072385,0
"NPIL_81523",0,0,0,0
"NPIL_81526",0,0,0,0
"NPIL_80265",0,0,53.0507569211984,0
"NPIL_81527",0,0,0,0
"NPIL_80262",0,149.87010311918,240.879112507063,0
"NPIL_81528",0,0,0,0
"NPIL_81529",0,0,0,0
"NPIL_81538",0,0,0,0
"NPIL_81537",0,0,21.8444293204935,0
"NPIL_81536",0,0,0,0
"NPIL_81535",0,0,203.482355314186,0
"NPIL_81534",0,0,366.268239565534,0
"NPIL_81533",0,0,244.178826377023,0
"NPIL_81532",0,113.942338672801,40.6964710628371,0
"NPIL_81531_1",0,0,0,0
"NPIL_81530",0,0,40.6964710628371,0
"NPIL_81539",0,0,0,0
"NPIL_81540",0,0,0,0
"NPIL_81541_1",0,0,41.2616998275988,0
"NPIL_81542",0,0,0,0
"NPIL_81543",0,0,0,0
"NPIL_81544",0,0,20.6308499137994,0
"NPIL_81545",0,0,0,0
"NPIL_81546",0,0,40.6964710628371,0
"NPIL_81547",0,0,41.2616998275988,0
"NPIL_81548",0,0,103.154249568997,0
"NPIL_81549",0,0,0,0
"NPIL_81550",0,0,0,0
"NPIL_81552",0,0,0,0
"NPIL_81551_1",0,0,0,0
"NPIL_81553",0,0,0,0
"NPIL_81554",0,0,0,0
"NPIL_80237",0,222.79796579771,557.032947672583,0
"NPIL_81555",0,0,0,0
"NPIL_81556",0,0,41.2616998275988,0
"NPIL_81557",0,0,0,0
"NPIL_80221_1",0,0,0,0
"NPIL_81558",0,0,0,0
"NPIL_81559",0,0,0,0
"NPIL_81560",0,0,0,0
"NPIL_81561_1",0,0,0,0
"NPIL_81566",0,0,0,0
"NPIL_81565",0,0,0,0
"NPIL_81564",0,0,0,0
"NPIL_81562",0,0,0,0
"NPIL_81563",0,0,0,0
"NPIL_81567",0,0,0,0
"NPIL_81569",0,0,0,0
"NPIL_81568",0,0,427.31294615979,41.7611158015518
"NPIL_81571",0,0,0,0
"NPIL_81570",0,0,0,0
"NPIL_81572",0,0,0,0
"NPIL_81573",0,0,0,0
"NPIL_81574",0,0,0,0
"NPIL_81575",0,0,36.229785214477,0
"NPIL_81579",0,0,20.6308499137994,0
"NPIL_81578",0,24.7553295330789,17.6835856403995,0
"NPIL_81577",0,0,0,0
"NPIL_81576",0,0,61.8925497413981,0
"NPIL_80275",0,0,4.20402224658553,0
"NPIL_80276",1.40020060748227,3.90690029267943,6.27937564309159,2.86384354486922
"NPIL_80277",0,0,9.46128148913093,0
"NPIL_80278",1.43871963963792,0,2.86760848222694,0
"NPIL_81584",0,0,0,0
"NPIL_81583",0,56.9711693364007,0,0
"NPIL_81582",0,0,0,0
"NPIL_81580",0,0,0,0
"NPIL_81581_1",0,0,0,41.7611158015518
"NPIL_81586",0,0,20.3482355314186,0
"NPIL_81585",0,0,20.3482355314186,0
"NPIL_81587",0,0,0,0
"NPIL_81588",0,0,0,0
"NPIL_81589",0,0,0,0
"NPIL_81593",0,0,0,0
"NPIL_81590",0,0,35.3671712807989,0
"NPIL_81591_1",0,0,0,0
"NPIL_81592",0,0,123.785099482796,0
"NPIL_81594",0,0,0,0
"NPIL_81595",0,0,0,0
"NPIL_81596",0,57.762435577184,20.6308499137994,0
"NPIL_80216",0,0,0,0
"NPIL_81597",0,0,0,0
"NPIL_81598",0,0,0,0
"NPIL_81599",0,0,0,0
"NPIL_81600",0,0,0,0
"NPIL_81601",0,0,0,0
"NPIL_81603",0,0,0,0
"NPIL_81602",0,0,0,0
"NPIL_81604",0,0,0,0
"NPIL_81605",0,0,0,0
"NPIL_81606",0,0,0,0
"NPIL_81607",0,0,61.0447065942557,0
"NPIL_81608",0,0,0,0
"NPIL_81609",0,0,20.3482355314186,0
"NPIL_81610",0,0,122.089413188511,0
"NPIL_81611_1",0,0,0,0
"NPIL_81612",0,0,0,0
"NPIL_80193",53.2326266666029,92.8324857490458,424.406055369587,13.6096493460414
"NPIL_81613",0,28.881217788592,103.154249568997,42.3411312987956
"NPIL_81614",0,0,0,0
"NPIL_81615",0,0,0,0
"NPIL_81616",0,0,0,0
"NPIL_81617",0,0,0,0
"NPIL_81618",0,0,20.3482355314186,0
"NPIL_81622",0,0,0,0
"NPIL_81621",0,0,141.468685123196,0
"NPIL_81619",0,0,17.6835856403995,0
"NPIL_81620",0,0,17.6835856403995,0
"NPIL_81623",0,0,0,0
"NPIL_81626",0,0,36.229785214477,0
"NPIL_81624",0,0,0,0
"NPIL_81625",0,0,0,0
"NPIL_81627",0,0,0,0
"NPIL_81628",0,0,0,0
"NPIL_81629",0,0,72.4595704289539,0
"NPIL_81630",0,0,0,0
"NPIL_81631",0,0,639.556347327781,0
"NPIL_81632",0,0,0,0
"NPIL_81633",0,0,0,0
"NPIL_81634",0,0,0,0
"NPIL_81635",0,0,0,0
"NPIL_81636",0,0,0,0
"NPIL_81637",0,0,0,0
"NPIL_81639",0,0,0,0
"NPIL_81638",0,0,82.5233996551975,0
"NPIL_81640",0,0,0,0
"NPIL_81641",0,0,0,0
"NPIL_81642",0,0,115.532759517277,0
"NPIL_81643",0,0,0,0
"NPIL_81644",0,0,0,0
"NPIL_81645",0,0,0,0
"NPIL_81646",110.78141225212,56.2012886696926,321.172150009417,123.590329196484
"NPIL_81648",20.4179937899299,85.456754004601,1159.84942529086,20.8805579007759
"NPIL_81647",0,0,0,0
"NPIL_81649",0,0,0,0
"NPIL_81650",0,56.9711693364007,20.3482355314186,0
"NPIL_81651",0,0,19.5450157078099,0
"NPIL_81652",0,0,0,0
"NPIL_80178",0,0,13.8824410634912,0
"NPIL_81653",0,0,0,0
"NPIL_81654",0,0,20.6308499137994,0
"NPIL_81655",0,0,0,0
