Gene ID,NPFM1,NPFM2,NPFM3,NPFM4,FC_NPFM2_vs_NPFM1,log2FC_NPFM2_vs_NPFM1,FC_NPFM3_vs_NPFM1,log2FC_NPFM3_vs_NPFM1,FC_NPFM4_vs_NPFM1,log2FC_NPFM4_vs_NPFM1,FC_NPFM3_vs_NPFM2,log2FC_NPFM3_vs_NPFM2,FC_NPFM4_vs_NPFM2,log2FC_NPFM4_vs_NPFM2,FC_NPFM4_vs_NPFM3,log2FC_NPFM4_vs_NPFM3,Chr,Gene Name,Description
NPIL_608712,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1,E(z),histone-lysine N-methyltransferase E(z)
NPIL_608721,0.356046256777961,0.392770177495667,0.328430515609002,0.572625079716109,1.0270816135763423,0.03855082510663309,0.9796351038683773,-0.02968362307874294,1.1597134477202504,0.21376837550548053,0.9538045379444051,-0.06823444818537609,1.1291346592040319,0.17521755039884748,1.1838218568738308,0.24345199858422353,BMAW01000086.1,brms1l,breast cancer metastasis-suppressor 1-like protein
NPIL_608732,0.0,0.0,0.0444938774098958,0.0974941025438413,1.0,0.0,1.0444938774098957,0.06280403567331284,1.0974941025438414,0.13421318736554136,1.0444938774098957,0.06280403567331284,1.0974941025438414,0.13421318736554136,1.0507424947912323,0.0714091516922285,BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1,PPP1R37,protein phosphatase 1 regulatory subunit 37
NPIL_608731,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1,PPP1R37,protein phosphatase 1 regulatory subunit 37
NPIL_608741,0.0,0.0,0.989490706578279,0.0,1.0,0.0,1.989490706578279,0.9923991598485669,1.0,0.0,1.989490706578279,0.9923991598485669,1.0,0.0,0.5026412019385091,-0.9923991598485669,BMAW01000086.1,POL_683,retrovirus-related Pol polyprotein from transposon 412
NPIL_608751,0.0,0.0,0.700308563458571,0.0,1.0,0.0,1.700308563458571,0.7657965831724278,1.0,0.0,1.700308563458571,0.7657965831724278,1.0,0.0,0.5881285441307874,-0.7657965831724278,BMAW01000086.1,POL_822,retrovirus-related Pol polyprotein from transposon 412
NPIL_608761,0.0,0.0,1.20537958801354,0.0,1.0,0.0,2.20537958801354,1.1410269925688428,1.0,0.0,2.20537958801354,1.1410269925688428,1.0,0.0,0.45343668066717435,-1.1410269925688428,BMAW01000086.1,pol_2,retrovirus-related Pol polyprotein from transposon 17.6
NPIL_608771,0.0,0.0,0.958494612155345,0.0,1.0,0.0,1.958494612155345,0.9697451594209255,1.0,0.0,1.958494612155345,0.9697451594209255,1.0,0.0,0.5105962476452712,-0.9697451594209257,BMAW01000086.1,pol_3429,retrovirus-related Pol polyprotein from transposon 297
NPIL_608781,0.94577650848695,0.397458048311228,0.506268631849902,0.0554662897252094,0.7182006989065263,-0.4775410379464887,0.7741221179719081,-0.3693669250349858,0.5424396302049856,-0.8824655104182731,1.0778632200588543,0.10817411291150283,0.7552758317150902,-0.4049244724717844,0.7007158400616453,-0.5130985853832872,BMAW01000086.1,cptp,ceramide-1-phosphate transfer protein
NPIL_608791,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BMAW01000086.1,Unknown,hypothetical protein
NPIL_608801,0.0,0.150425235336287,0.194001664183538,0.0,1.150425235336287,0.2021672277041815,1.194001664183538,0.25580484741315707,1.0,0.0,1.0378785404811752,0.05363761970897554,0.8692437972361452,-0.20216722770418147,0.8375197706979772,-0.25580484741315707,BMAW01000086.1,Unknown,hypothetical protein
NPIL_608811,0.0,0.752521616311656,1.04567629874992,0.0,1.7525216163116561,0.809432239130791,2.04567629874992,1.0325778757114261,1.0,0.0,1.167275929557568,0.22314563658063513,0.5706063712381434,-0.809432239130791,0.48883589285904316,-1.0325778757114261,BMAW01000086.1,Unknown,hypothetical protein
