Gene ID,NPFM1,NPFM2,NPFM3,NPFM4
NPIL_258931,15.870585020170104,16.141871368655437,59.276770706912814,27.16979115512217
NPIL_258941,0.0,0.0,0.8781743808431528,0.0
NPIL_258951,0.0,0.0,0.0,0.0
NPIL_258961,0.0,0.0,0.4390871904215764,0.0
NPIL_258971,0.0,0.0,0.8781743808431528,0.0
NPIL_258981,0.0,0.4611963248187268,4.390871904215764,0.0
NPIL_258991,0.0,0.15373210827290892,2.195435952107882,0.0
NPIL_259001,6.3778986529655555,7.994069630191265,18.880749188127783,13.659950249260318
NPIL_259011,0.14832322448757107,0.0,0.8781743808431528,0.7505467169923251
NPIL_259022,0.7416161224378554,5.534355897824722,22.832533901921973,0.6004373735938602
NPIL_259021,0.0,0.0,1.3172615712647293,0.15010934339846504
NPIL_680131,0.0,0.0,7.9035694275883746,0.0
NPIL_680141,0.29664644897514214,8.762730171555809,43.908719042157635,0.07505467169923252
NPIL_81556,0.0,0.0,0.8781743808431528,0.0
NPIL_680151,0.0,0.0,0.0,0.0
NPIL_26241,0.0,1.0761247579103626,1.3172615712647293,0.0
NPIL_353741,0.0,0.15373210827290892,2.6345231425294586,0.0
NPIL_18511,5.710444142771486,11.068711795649444,6.14722066590207,9.682052649200994
NPIL_18521,0.4449696734627132,1.6910531910019984,7.025395046745222,0.6004373735938602
NPIL_18531,0.0,0.0,0.8781743808431528,0.0
NPIL_18541,4.82050479584606,14.912014502472166,31.17519051993192,3.977897600059323
NPIL_18551,26.92066524449415,23.213548349209248,78.1575198950406,94.56888634103296
NPIL_81557,0.0,0.0,0.0,0.0
NPIL_18561,1.0382625714129976,13.682157636288895,102.3073153682273,1.4260387622854176
NPIL_18571,28.03308942815093,66.25853866562375,23.710708282765125,0.07505467169923252
NPIL_18581,1.4090706326319251,4.458231139914359,14.928964474333597,1.4260387622854176
NPIL_80221_1,0.0,0.0,0.0,0.0
NPIL_495461,0.0,0.0,0.0,0.0
NPIL_574591,0.0,0.0,1.3172615712647293,0.0
NPIL_249171,0.0,0.0,0.0,0.0
NPIL_249181,0.0,0.0,0.0,0.0
NPIL_249191,0.0,0.0,0.0,0.0
NPIL_691251,0.0,0.0,0.0,0.0
NPIL_545181,0.0,158.49780362936912,7.9035694275883746,4.203061615157021
NPIL_545191,0.2224848367313566,0.0,4.390871904215764,0.5253827018946277
NPIL_545201,0.4449696734627132,147.8902881585384,0.0,4.503280301953951
NPIL_545211,0.0,0.15373210827290892,9.220830998853103,0.0
NPIL_545221,0.0,0.0,1.3172615712647293,0.0
NPIL_545231,0.7416161224378554,7.8403375219183555,65.86307856323646,1.8013121207815803
NPIL_545241,0.0,0.0,5.269046285058917,0.4503280301953951
NPIL_545251,0.0,0.0,0.0,0.0
NPIL_545252,0.0,0.0,0.0,0.0
NPIL_545261,4.301373510139562,14.29708606938053,43.46963185173606,17.637847849319638
