"","NPFM1","NPFM2","NPFM3","NPFM4"
"NPIL_648211",0,0,0,0
"NPIL_648221",0,0,0,0
"NPIL_648231",0,0,0,0
"NPIL_648241",8.45696885624372,7.78037935304591,7.10018205067057,6.52010090580315
"NPIL_533511",0,0,0,0
"NPIL_533521",3.75799710752764,3.13363746755298,3.37311898226943,5.2858350965217
"NPIL_664151",0,0,0,0
"NPIL_530551",-1.31886638043297,-1.29803662341174,-0.529733724309694,-1.1886312257909
"NPIL_310821",0,0,0,0
"NPIL_5491",0,0,0,0
"NPIL_5502",0,0,0,0
"NPIL_5503",0,0,0,0
"NPIL_5501",-1.62245753087167,-1.82156001575553,-1.84970556744936,-1.76758281256776
"NPIL_5511",2.82875430083867,2.61585679077343,1.313122188607,0.769774130308138
"NPIL_5521",1.01855895620816,2.18816073209365,3.4897449413637,0.657213980487356
"NPIL_5532",-1.15129856383953,-1.13727995981703,0.139776419559272,-0.987697483549853
"NPIL_5531",0,0,0,0
"NPIL_5541",-1.47475253003422,-1.45915840093332,-0.99037141238148,-1.37725240975461
"NPIL_5551",6.42454867362466,6.67377719796638,6.79203537468983,7.94484217121553
"NPIL_5561",4.36756036242878,-0.294530292035478,-0.38672543964788,-0.109793248474818
"NPIL_5571",5.75275809059232,5.66514575767853,5.59173871062544,7.3585618723234
"NPIL_253091",0,0,0,0
"NPIL_67781",0,0,0,0
"NPIL_40841",0,0,0,0
"NPIL_677171",0,0,0,0
"NPIL_677181",0,0,0,0
"NPIL_677191",0,0,0,0
"NPIL_677201",0,0,0,0
"NPIL_677211",0,0,0,0
"NPIL_640671",0,0,0,0
"NPIL_22151",0,0,0,0
"NPIL_446261",0,0,0,0
"NPIL_482471",0,0,0,0
"NPIL_570561",-0.980401163779995,-0.968568345747243,1.07740015680934,-0.800596529251904
"NPIL_570571",4.59311370710068,3.40512681394482,3.27014133073231,3.27415143051538
"NPIL_51111",-1.82285806913077,-1.81396776303871,-1.65718446355269,-1.76727266851686
"NPIL_464291",2.62033548150874,-0.01533148089879,0.450191829868631,0.845233193117034
"NPIL_610401",-1.47475253003422,-1.45915840093332,-0.99037141238148,-1.37725240975461
"NPIL_383981",0,0,0,0
"NPIL_355231",1.47173364636002,3.78340566406167,4.9158260470326,3.12325362438947
"NPIL_355241",7.63656646627933,7.3613652285783,7.14053260775545,8.53458189202703
"NPIL_355251",0,0,0,0
"NPIL_355261",0,0,0,0
"NPIL_355271",-1.31886638043297,-1.29803662341174,-0.529733724309694,-1.1886312257909
"NPIL_355281",0,0,0,0
"NPIL_355291",0,0,0,0
"NPIL_355301",4.49176354510227,6.9747365453546,7.57841442139974,5.12156408881119
"NPIL_355311",0.0285509890944666,1.45835882775136,2.53395153789904,0.152893418116514
"NPIL_355321",0,0,0,0
"NPIL_355331",-1.47475253003422,-1.45915840093332,-0.99037141238148,-1.37725240975461
"NPIL_355341",6.06226212522192,6.61384657875301,6.25448495650407,5.42809986052147
"NPIL_355351",-0.573896768409049,0.205629052102425,0.454165237965363,-0.496183552009335
"NPIL_355361",6.33060015648265,5.49703195445345,4.36069299894666,4.47574709091239
"NPIL_355371",-0.452996002957238,0.380810462699156,0.922556239200897,-0.383768394645987
"NPIL_355381",7.53768298496897,7.7145961143517,7.99107584539654,6.64057803117533
"NPIL_355391",1.55085978759744,3.39525622366872,3.56156092865943,2.18830204636288
"NPIL_355401",5.7333033424506,5.013722437367,5.38712645123692,6.00254406408655
"NPIL_355411",0.423793212749718,0.467921220328916,2.18242435332185,-0.00432378004277745
"NPIL_355421",0.260153377437283,2.06122794417258,3.4335265295835,0.419316626213931
"NPIL_355431",-1.23080818302674,-1.20732209537698,-0.170545586031966,-1.07584548770134
"NPIL_355441",0.824074035766451,-0.524379808171234,0.162405872689382,-0.451628630884106
"NPIL_355442",0,0,0,0
"NPIL_355451",0,0,0,0
"NPIL_355461",0,0,0,0
"NPIL_355471",0,0,0,0
"NPIL_355481",-1.43425685298293,-0.750369590688107,-1.46505576358786,-1.31567786080033
"NPIL_355491",0,0,0,0
"NPIL_355501",1.32733456984677,2.22902871880155,2.65000160816638,0.692533961112062
"NPIL_355511",6.97291190692143,7.48662075143437,6.39007904055998,7.33622922616385
"NPIL_355522",0,0,0,0
"NPIL_355521",0,0,0,0
"NPIL_355531",0,0,0,0
"NPIL_355541",-1.47475253003422,-1.45915840093332,-0.99037141238148,-1.37725240975461
